timestamp,symbol,open,high,low,close,trades,volume,vwap,lastSize,turnover,homeNotional,foreignNotional
2020-06-17 00:00:00+00:00,BCHUSD,257.5,257.5,234.5,237.65,1864.0,1310817.0,237.3,1333.0,31105680970.0,12475.37259058663,2960430.981926195
2020-06-18 00:00:00+00:00,BCHUSD,237.65,243.25,235.3,240.5,2880.0,2225576.0,239.91,2387.0,53393353725.0,21062.424696409485,5053225.821768476
2020-06-19 00:00:00+00:00,BCHUSD,240.5,240.3,232.25,236.25,1865.0,1217463.0,237.55,1000.0,28920073870.0,11431.938070287291,2715680.4484749786
2020-06-20 00:00:00+00:00,BCHUSD,236.25,236.55,230.3,233.2,2135.0,1807404.0,232.98,53.0,42107414570.0,16809.270722839094,3916173.222911969
2020-06-21 00:00:00+00:00,BCHUSD,233.2,234.9,228.6,232.8,2047.0,1369194.0,232.55,54.0,31839377470.0,12737.00286200381,2961921.2072945125
2020-06-22 00:00:00+00:00,BCHUSD,232.8,234.1,229.65,230.0,1707.0,667390.0,232.18,87.0,15495054385.0,6235.543359120537,1447746.2639107937
2020-06-23 00:00:00+00:00,BCHUSD,230.0,244.05,229.55,241.4,3080.0,2217870.0,238.42,2.0,52876662035.0,21097.88842470573,5030743.3724230025
2020-06-24 00:00:00+00:00,BCHUSD,241.4,244.8,239.2,240.35,2417.0,1630100.0,241.35,183.0,39341502220.0,15715.07412167651,3792780.095423035
2020-06-25 00:00:00+00:00,BCHUSD,240.35,245.8,228.6,232.75,2836.0,1942601.0,237.38,86.0,46112135385.0,18351.829652175937,4357448.490718163
2020-06-26 00:00:00+00:00,BCHUSD,232.75,235.0,226.15,232.5,2440.0,1243514.0,232.07,9.0,28857262530.0,11445.4152369992,2656165.042651318
2020-06-27 00:00:00+00:00,BCHUSD,232.5,233.5,228.0,230.75,2736.0,1744803.0,230.32,71.0,40185293550.0,15973.360275515157,3678990.754890368
2020-06-28 00:00:00+00:00,BCHUSD,230.75,231.35,204.05,217.15,3167.0,2185180.0,219.21,50.0,47899960505.0,19708.28371360613,4321860.738025074
2020-06-29 00:00:00+00:00,BCHUSD,217.15,225.3,213.3,222.55,2861.0,2453438.0,219.58,90.0,53871278165.0,22243.13859150992,4884711.819730054
2020-06-30 00:00:00+00:00,BCHUSD,222.55,227.75,218.2,225.2,2837.0,1809891.0,222.22,104.0,40217800190.0,16519.909055106767,3671130.036845829
2020-07-01 00:00:00+00:00,BCHUSD,225.2,225.95,220.4,222.15,2363.0,1414753.0,222.79,1340.0,31518289605.0,12937.009431320188,2882172.3303510565
2020-07-02 00:00:00+00:00,BCHUSD,222.15,226.95,220.95,224.05,2983.0,1602040.0,224.29,2.0,35930995915.0,14715.16722438048,3300458.701236502
2020-07-03 00:00:00+00:00,BCHUSD,224.05,225.9,217.55,219.95,4336.0,1943853.0,222.08,5.0,43167178470.0,17771.384449097433,3946813.3221087367
2020-07-04 00:00:00+00:00,BCHUSD,219.95,223.8,219.5,221.0,2759.0,1438695.0,222.04,271.0,31943913620.0,13090.416715036152,2906527.8583464376
2020-07-05 00:00:00+00:00,BCHUSD,221.0,226.95,220.45,225.4,2484.0,1074216.0,223.4,57.0,23997151425.0,9784.539076524632,2185850.661282653
2020-07-06 00:00:00+00:00,BCHUSD,225.4,226.0,215.5,222.65,3957.0,1850664.0,221.36,33.0,40965368215.0,16755.18230950287,3709061.562941549
2020-07-07 00:00:00+00:00,BCHUSD,222.65,244.1,222.35,242.25,5755.0,5112999.0,235.89,98.0,120610187685.0,47384.9948915393,11178987.741347626
2020-07-08 00:00:00+00:00,BCHUSD,242.25,244.75,235.25,237.9,3391.0,3070512.0,238.9,319.0,73352710480.0,28498.1245389203,6808230.340352893
2020-07-09 00:00:00+00:00,BCHUSD,237.9,247.0,235.55,243.55,4265.0,3164374.0,242.58,100.0,76761270150.0,29542.497958308966,7166838.003875425
2020-07-10 00:00:00+00:00,BCHUSD,243.55,246.35,233.1,238.35,5805.0,3827273.0,239.67,43.0,91726169240.0,35610.86230283579,8535682.061313827
2020-07-11 00:00:00+00:00,BCHUSD,238.35,240.3,232.7,238.45,4624.0,2722833.0,236.77,238.0,64467597690.0,25009.96166974654,5921607.09794944
2020-07-12 00:00:00+00:00,BCHUSD,238.45,239.35,235.0,236.85,2706.0,1859955.0,236.92,60.0,44064389960.0,17176.066002848896,4069247.3673529536
2020-07-13 00:00:00+00:00,BCHUSD,236.85,239.55,231.55,237.5,5539.0,3160860.0,236.29,299.0,74687345645.0,29240.337972771205,6909320.804903141
2020-07-14 00:00:00+00:00,BCHUSD,237.5,238.1,223.7,232.05,6803.0,3391239.0,233.34,232.0,79129071155.0,31416.522268068373,7331058.70700323
2020-07-15 00:00:00+00:00,BCHUSD,232.05,232.0,226.3,230.5,3968.0,1971707.0,229.55,139.0,45258732195.0,18159.148524608376,4168327.7208864135
2020-07-16 00:00:00+00:00,BCHUSD,230.5,230.95,225.8,227.4,2982.0,1225035.0,228.19,156.0,27952979890.0,11295.845323662415,2577521.617184595
2020-07-17 00:00:00+00:00,BCHUSD,227.4,228.15,217.0,224.15,4433.0,2080087.0,222.53,200.0,46286324700.0,18980.947284893464,4223799.642173097
2020-07-18 00:00:00+00:00,BCHUSD,224.15,225.55,222.1,222.75,1963.0,576763.0,223.41,20.0,12885211430.0,5268.704738167015,1177060.217018947
2020-07-19 00:00:00+00:00,BCHUSD,222.75,226.7,222.55,224.75,1902.0,738630.0,224.97,138.0,16616417405.0,6771.106705813455,1523258.4551640125
2020-07-20 00:00:00+00:00,BCHUSD,224.75,229.4,219.65,228.05,3455.0,1519708.0,224.22,609.0,34073409345.0,13907.776081905342,3118328.0982088447
2020-07-21 00:00:00+00:00,BCHUSD,228.05,228.85,220.75,222.95,2555.0,1285555.0,224.38,95.0,28844243480.0,11791.590766431194,2645720.7410454773
2020-07-22 00:00:00+00:00,BCHUSD,222.95,232.7,222.55,230.65,3989.0,1948767.0,229.14,100.0,44652328300.0,18163.472825294328,4162126.345067084
2020-07-23 00:00:00+00:00,BCHUSD,230.65,240.6,227.75,240.45,3525.0,2494938.0,233.25,500.0,58194161805.0,23465.96677537344,5474119.948341408
2020-07-24 00:00:00+00:00,BCHUSD,240.45,243.95,235.65,238.5,2869.0,2231727.0,239.23,914.0,53389025205.0,21321.63314362856,5100848.744561841
2020-07-25 00:00:00+00:00,BCHUSD,238.5,239.85,232.6,235.75,3019.0,2957603.0,236.57,138.0,69965873885.0,28279.58989660921,6690003.87728458
2020-07-26 00:00:00+00:00,BCHUSD,235.75,254.1,235.65,251.4,9373.0,5217653.0,246.23,292.0,128470607665.0,50318.22915907735,12390679.781541964
2020-07-27 00:00:00+00:00,BCHUSD,251.4,259.0,244.35,248.0,6319.0,4759365.0,250.24,1000.0,119093819510.0,46974.22634221003,11753962.857848115
2020-07-28 00:00:00+00:00,BCHUSD,248.0,276.7,247.9,269.8,12534.0,7172473.0,260.88,1000.0,187112183430.0,75151.39201305664,19619959.823579147
2020-07-29 00:00:00+00:00,BCHUSD,269.8,298.9,264.55,290.5,11908.0,6824344.0,283.52,226.0,193481059385.0,75076.52740425042,21289303.69697977
2020-07-30 00:00:00+00:00,BCHUSD,290.5,295.0,286.25,288.75,6746.0,4169410.0,290.19,1.0,120989273520.0,46199.36043822354,13406638.620902864
2020-07-31 00:00:00+00:00,BCHUSD,288.75,301.35,281.5,292.55,8577.0,4702061.0,288.48,9.0,135640691880.0,51933.33523551628,14982405.638355251
2020-08-01 00:00:00+00:00,BCHUSD,292.55,307.55,287.5,302.0,9284.0,4704705.0,296.7,222.0,139586628250.0,52766.70477474684,15658632.979483496
2020-08-02 00:00:00+00:00,BCHUSD,302.0,324.8,299.0,321.3,11759.0,6291795.0,312.39,300.0,196546029745.0,73206.34222043355,22871898.825230327
2020-08-03 00:00:00+00:00,BCHUSD,321.3,340.0,250.0,284.5,15987.0,8770566.0,292.97,1522.0,256942934015.0,99094.38499131784,29083644.58720258
2020-08-04 00:00:00+00:00,BCHUSD,284.5,306.0,278.7,298.0,9621.0,4912307.0,296.88,111.0,145833838770.0,55545.937150077145,16493340.57361043
2020-08-05 00:00:00+00:00,BCHUSD,298.0,303.85,280.95,288.7,7933.0,3116393.0,291.54,59.0,90852286970.0,34987.97654447104,10200952.915549304
2020-08-06 00:00:00+00:00,BCHUSD,288.7,299.35,284.0,294.7,7375.0,2668021.0,293.66,230.0,78348431385.0,30792.53882916873,9043295.21614611
2020-08-07 00:00:00+00:00,BCHUSD,294.7,319.8,288.35,309.45,12792.0,5210530.0,306.28,50.0,159586240935.0,61498.74010271066,18838266.64280917
2020-08-08 00:00:00+00:00,BCHUSD,309.45,327.9,278.05,303.0,16496.0,6879743.0,312.26,10.0,214825383360.0,80417.02820150662,25119637.231633864
2020-08-09 00:00:00+00:00,BCHUSD,303.0,310.5,298.05,306.1,6449.0,2151431.0,304.5,126.0,65510377800.0,25174.821308477425,7666012.897387304
2020-08-10 00:00:00+00:00,BCHUSD,306.1,310.05,291.15,300.3,7920.0,1982263.0,301.67,652.0,59798899695.0,23106.20583274889,6970904.974396405
2020-08-11 00:00:00+00:00,BCHUSD,300.3,310.1,289.65,302.65,9247.0,2485085.0,303.1,10.0,75322337260.0,29528.563198690998,8951126.401868934
2020-08-12 00:00:00+00:00,BCHUSD,302.65,306.2,269.85,281.6,12377.0,4268929.0,286.81,18.0,122433819055.0,49177.70230043665,14112411.843482386
2020-08-13 00:00:00+00:00,BCHUSD,281.6,290.45,271.3,285.1,7189.0,2035933.0,282.9,1.0,57596158805.0,23297.208312287392,6591774.418915717
2020-08-14 00:00:00+00:00,BCHUSD,285.1,297.8,275.15,296.8,8458.0,3103624.0,284.93,37.0,88431037230.0,35890.34463486003,10228034.34318837
